article;author;ressort;release_date;comments;recensions;length
61863;4839;59;20140923;213;169;1039
61864;5134;59;20140908;623;1343;2448
61865;5152;59;20140905;1227;429;11251
61866;7136;6;20140915;661;1262;16526
61867;8729;59;20140908;1493;708;8467
61868;7136;59;20140921;689;782;2988
61869;5152;59;20140922;1240;1565;2324
61870;8953;59;20140922;1351;1423;2512
61871;6288;59;20140920;753;1523;2234
61872;8876;65;20140904;1799;1446;938
61873;8875;65;20140904;1363;881;1862
61874;1658;65;20140904;589;1729;2528
61875;8873;66;20140917;520;72;2098
61876;6539;66;20140917;196;553;4872
61877;7328;1;20140911;283;1347;8719
61878;9603;1;20140913;1673;756;12235
61879;957;1;20140912;1840;692;13319
61880;4955;1;20140925;1047;486;5529
61881;48;1;20140925;1890;253;5185
61882;5877;1;20140925;1400;878;8628
61883;8182;1;20140925;925;1276;7655
61884;9174;1;20140925;1651;122;10859
61885;957;1;20140925;1990;362;10113
61886;3898;1;20140925;855;285;4272
61887;5134;1;20140925;208;1483;1271
61888;8647;29;20140925;1483;1136;5439
61889;589;7;20140925;206;565;31970
61890;9604;6;20140915;1463;916;12156
61891;9607;3;20140925;1230;488;16109
61892;5134;35;20140913;1723;1052;11365
61893;2477;1;20140918;275;944;9762
61894;1357;3;20140925;1092;592;2112
61895;5663;3;20140925;1445;1877;14972
61896;2058;3;20140912;867;1701;8327
61897;3419;5;20140925;545;1420;14118
61898;2798;46;20140925;1087;1565;1866
61899;9467;3;20140911;778;1556;3459
61900;9467;3;20140911;1255;1635;3497
61901;9608;7;20140925;543;1225;11042
61902;9609;3;20140927;1962;742;7504
61903;108;3;20140925;764;852;12097
61904;5860;3;20140927;1925;392;7441
61905;5092;3;20140927;1515;986;4373
61906;361;46;20140925;331;513;4642
61907;684;12;20140925;206;954;10764
61908;892;5;20140911;908;646;8752
61909;9610;7;20140912;1251;1097;762
61910;361;5;20140925;1779;1363;1997
61911;9611;46;20140925;417;1213;15301
61912;249;1;20140911;1488;217;10487
61913;9612;46;20140912;1642;406;7675
61914;9614;6;20141002;436;834;16910
61915;5084;4;20140911;625;1565;2626
61916;6091;6;20140926;1691;1076;8718
61917;81;6;20140927;501;560;17076
61918;3271;6;20140928;959;89;7602
61919;81;6;20141002;143;362;2687
61920;1585;6;20141002;129;1287;8675
61921;411;4;20141002;1782;1675;3038
61922;8044;5;20141002;1925;1062;2812
61923;9615;6;20141002;512;422;6276
61924;248;5;20141002;409;1493;1476
61925;9616;6;20141002;1734;1883;12823
61926;1493;6;20141002;1265;1091;6616
61927;1830;6;20141002;654;204;6496
61928;2967;36;20141002;1037;183;1456
61929;6091;6;20141002;1663;369;5918
61930;380;6;20141002;977;525;2775
61931;1384;6;20141002;1145;1122;3583
61932;9617;58;20140925;1291;1370;12363
61933;7508;20;20140925;955;397;6608
61934;6642;7;20140925;1451;836;9202
61935;5147;36;20140925;425;1082;8167
61936;7508;36;20140925;1554;333;7488
61937;1242;48;20140925;393;981;6837
61938;7508;29;20140925;1866;1139;3571
61939;3787;3;20140927;2000;650;9426
61940;2967;6;20140928;493;718;8298
61941;7386;67;20140930;1110;631;7393
61942;9620;1;20140916;103;394;4504
61943;3962;67;20141001;1690;1617;2636
61944;763;67;20140929;578;923;10472
61945;7579;6;20140911;882;1752;6653
61946;1384;67;20141002;1804;1832;5170
61947;7032;67;20141002;500;510;13256
61948;9238;7;20141002;809;1860;4216
61949;3771;67;20141002;520;178;4865
61950;9621;67;20141002;1861;1719;4695
61951;3366;59;20140930;1461;1089;3802
61952;4839;59;20140926;78;226;1013
61953;7860;59;20140930;1986;1119;4629
61954;5152;59;20140911;58;478;11625
61955;6423;59;20140928;577;540;2994
61956;6511;5;20140924;928;843;19273
61957;7062;11;20140925;51;1551;13929
61958;5152;59;20140930;484;1136;2437
61959;8939;59;20140927;93;677;2399
61960;8876;65;20140911;998;1369;714
61961;3747;65;20140911;706;1710;2352
61962;8875;65;20140911;1848;445;1968
61963;5877;59;20140915;772;1445;2565
61964;8059;66;20140924;507;1368;3776
61965;9622;66;20140924;1833;1335;2470
61966;8873;66;20140924;1059;1189;2118
61967;5820;66;20140924;964;683;4766
61968;1262;1;20140917;120;794;10763
61969;5563;1;20140918;1953;667;13381
61970;3518;1;20140923;1513;1686;10326
61971;7328;48;20141002;42;432;2707
61972;4988;1;20141002;896;1254;12048
61973;1722;1;20140918;1001;1093;3312
61974;2018;6;20140924;1283;1425;28292
61975;9511;5;20141002;311;931;8905
61976;5322;5;20140926;1558;820;14359
61977;3192;35;20141001;106;1662;13732
61978;1357;3;20141002;1582;1221;2251
61979;2798;3;20141002;1524;1682;11244
61980;9623;48;20140918;948;936;8645
61981;48;3;20141002;528;483;13577
61982;5092;1;20140918;527;76;6587
61983;8304;3;20141002;93;1960;9296
61984;7276;5;20141002;451;1457;7696
61985;1142;1;20141002;230;1093;9868
61986;43;3;20140919;1591;222;6601
61987;2058;3;20141002;618;1481;9763
61988;1408;3;20141002;1164;1764;3853
61989;6258;3;20141002;198;1815;5823
61990;9164;3;20141111;91;1506;8216
61991;2477;3;20141002;1634;1323;2889
61992;19;3;20141002;999;803;3820
61993;2798;3;20141002;245;931;5423
61994;6258;6;20141002;358;1984;11415
61995;9493;5;20141002;380;1745;4500
61996;8694;5;20141003;851;726;12850
61997;8964;5;20140919;247;1345;538
61998;361;5;20141002;660;606;1854
61999;1269;5;20141002;71;33;18035
62000;1262;46;20141002;302;757;2720
62001;6091;6;20141002;818;531;13266
62002;1336;6;20141006;3;519;7051
62003;68;6;20141002;869;468;9948
62004;6037;6;20141002;1166;1019;10935
62005;7775;6;20141002;103;409;11362
62006;161;6;20141002;522;354;6437
62007;742;59;20141001;1530;32;3700
62008;1202;6;20141210;711;1618;7064
62009;5780;67;20141002;536;207;7894
62010;1336;67;20140919;1228;1161;5305
62011;6037;6;20141002;1256;1610;11178
62012;4988;1;20141006;830;434;3088
62013;1336;6;20141002;1234;42;16056
62014;249;6;20140919;732;1362;8866
62015;5820;6;20141006;446;959;3345
62016;1585;67;20141002;1861;1226;2872
62017;3271;67;20141006;94;1430;7879
62018;8059;4;20141006;117;1978;1665
62019;8081;6;20141006;873;1964;6097
62020;380;4;20141006;1763;641;2605
62021;597;6;20141002;1505;1503;12691
62022;9518;1;20141002;666;1421;13316
62023;9625;7;20141002;1526;1042;7330
62024;8244;7;20141002;245;1556;18783
62025;2187;29;20141002;405;1666;11443
62026;7508;29;20141004;704;1559;7093
62027;7074;29;20141008;50;651;4112
62028;2187;59;20141008;120;1719;3406
62029;2187;29;20141003;1087;541;6954
62030;9627;36;20141004;1147;5;6999
62031;4069;36;20141005;1859;693;1770
62032;6375;7;20141010;826;372;12868
62033;7386;7;20140918;899;1194;7213
62034;7032;67;20140919;1349;1206;12459
62035;9570;67;20140918;1646;1250;2828
62036;6742;36;20141006;1911;1952;1695
62037;8307;67;20141006;1305;964;1991
62038;763;67;20141006;1592;1831;2341
62039;5504;67;20141006;1128;1793;4652
62040;3962;48;20141006;1899;566;3183
62041;3366;59;20141007;435;703;3999
62042;4839;59;20141007;1893;1788;986
62043;2553;59;20140919;1785;732;2580
62044;12;59;20141002;1727;63;24873
62045;4839;66;20140918;1640;635;20301
62046;8980;59;20141008;909;812;3464
62047;2054;59;20141003;800;1027;8343
62048;1482;59;20141005;1121;1018;3175
62049;9628;59;20141008;1577;1680;2518
62050;6288;66;20141001;1719;1007;1511
62051;1658;65;20140918;267;1838;2682
62052;8876;65;20140918;362;191;1611
62053;8875;65;20140918;1665;543;1809
62054;5344;65;20140918;258;763;998
62055;6876;59;20141006;357;1936;4795
62056;5152;66;20141001;575;264;2262
62057;8873;66;20141001;47;40;2069
62058;9586;1;20140922;1146;1255;8037
62059;2896;67;20140927;178;1791;3312
62060;9629;1;20140925;1216;1580;10300
62061;8899;1;20140925;40;285;17575
62062;9630;67;20141009;1375;1893;9296
62063;6001;68;20140926;580;605;7841
62064;2794;1;20141009;494;26;3811
62065;5133;1;20141009;1161;145;4188
62066;9631;1;20141009;1329;1299;16254
62067;1372;1;20141009;771;1623;3791
62068;186;1;20141009;246;82;11802
62069;4955;3;20141009;1416;1590;9754
62070;154;1;20141009;191;900;3053
62071;1142;1;20141009;197;90;3113
62072;7392;1;20141009;729;1097;9893
62073;268;1;20141009;44;1359;10857
62074;7328;1;20141009;1620;836;4603
62075;1722;1;20140925;102;1436;3368
62076;5691;1;20141009;1353;113;2360
62077;5134;1;20141009;1214;1531;1262
62078;9121;5;20141009;1848;204;36205
62079;549;1;20141009;1305;1590;29742
62080;8226;35;20141009;1404;1713;10374
62081;15;35;20141009;650;516;4253
62082;1357;3;20141009;270;728;2130
62083;2058;3;20140925;290;659;7815
62084;8823;3;20141009;708;443;9305
62085;7474;3;20141012;763;1188;6050
62086;4487;3;20141009;1581;117;8327
62087;9632;3;20141011;8;400;3935
62088;8401;46;20140925;1076;805;3534
62089;9467;46;20140925;1316;205;3578
62090;154;1;20140926;486;1378;11005
62091;5860;3;20141009;1174;1838;18618
62092;19;3;20141009;23;1813;8883
62093;2548;3;20141009;1577;1677;7398
62094;1114;3;20141009;1129;1646;3000
62095;108;3;20141009;613;1171;5775
62096;108;3;20141014;225;522;1884
62097;2477;3;20141014;1516;1584;3755
62098;1037;5;20141009;1484;693;17575
62099;589;7;20140925;11;1411;6573
62100;1306;5;20141009;139;1924;14479
62101;5710;5;20141009;296;660;7057
62102;9634;5;20140926;1487;1525;624
62103;987;48;20141009;1567;334;5504
62104;361;5;20141009;445;450;2674
62105;1269;5;20141009;1416;996;2868
62106;7166;1;20140925;1470;385;11296
62107;5084;59;20140926;372;260;2773
62108;8307;6;20141011;1716;994;7160
62109;2685;6;20141009;693;945;13900
62110;1142;1;20141009;1070;1971;13003
62111;1402;6;20140924;278;1768;6123
62112;6419;6;20141009;1066;1700;8992
62113;248;7;20141009;661;1222;16305
62114;6400;6;20140927;71;671;10828
62115;1830;6;20140926;356;1587;5341
62116;628;6;20141011;1408;1651;13071
62117;2629;6;20140925;1184;670;7727
62118;1384;6;20141009;341;1585;1961
62119;249;6;20141009;1550;995;3098
62120;5820;6;20141009;960;1922;8040
62121;1402;6;20141009;232;758;3121
62122;172;3;20141009;279;1225;5971
62123;1549;4;20141009;456;1641;896
62124;1219;4;20141009;413;1071;1766
62125;1388;4;20141009;658;517;6289
62126;1202;4;20141009;1574;97;3026
62127;380;4;20141010;1590;915;2596
62128;7798;6;20141009;306;611;3711
62129;3271;6;20141015;1219;1619;8218
62130;8017;4;20141015;262;1986;1828
62131;2793;6;20141015;1444;1201;7160
62132;628;4;20141009;756;742;1582
62133;989;6;20141217;1915;1055;12078
62134;694;6;20141211;1956;853;5694
62135;9637;6;20141009;416;1208;10067
62136;1385;58;20141009;881;1968;5275
62137;9638;7;20141009;934;1021;7931
62138;8773;29;20141009;649;1765;9606
62139;9016;36;20141011;513;1539;8260
62140;7072;8;20141009;196;1425;1733
62141;7072;29;20141009;213;850;9184
62142;763;67;20140926;1379;1912;1796
62143;6114;6;20141011;934;637;10305
62144;8307;6;20141013;1174;1004;5515
62145;763;67;20140926;645;1955;11117
62146;9358;7;20140925;616;1230;7006
62147;3962;67;20141013;1403;943;2500
62148;1357;67;20141013;33;1056;2600
62149;3771;67;20141013;961;923;2851
62150;7386;67;20141012;757;1669;13981
62151;9238;67;20141013;1625;621;1569
62152;1384;67;20141013;1657;250;5019
62153;248;67;20141013;1921;219;3231
62154;7032;67;20141013;699;354;2116
62155;3366;59;20141014;182;757;3703
62156;4839;59;20141015;1238;907;980
62157;1384;59;20140925;579;493;2502
62158;9639;59;20140925;1338;1331;5636
62159;9640;59;20141009;445;634;50919
62160;6447;59;20141013;1489;1792;6222
62161;6423;59;20141011;793;1831;3030
62162;5152;59;20141010;24;57;2329
62163;5134;59;20141013;1893;1508;2566
62164;2155;59;20141009;1700;375;2092
62165;8875;65;20140925;709;281;1865
62166;8876;65;20140925;432;738;918
62167;3747;65;20140925;315;802;2505
62168;5344;65;20140925;121;1885;1076
62169;8873;66;20141008;871;253;2085
62170;6539;66;20141008;791;516;4822
62171;1385;7;20141005;291;1670;5256
62172;4988;1;20141001;1122;1094;10744
62173;9641;1;20141016;971;1308;11407
62174;108;1;20141004;1660;696;3726
62175;7595;1;20141016;622;818;10075
62176;2794;1;20141001;276;672;4495
62177;1722;1;20141002;419;206;3274
62178;1722;1;20141016;1621;790;5356
62179;9133;1;20141015;1998;1807;27282
62180;549;1;20141016;1384;904;14316
62181;9642;1;20141016;487;718;11493
62182;5134;1;20141015;926;806;1270
62183;9643;7;20141016;1749;1503;2434
62184;9644;7;20141016;1545;116;5425
62185;4033;6;20141016;286;870;28781
62186;108;35;20141017;1034;1600;12951
62187;1357;3;20141016;722;1118;2082
62188;9645;36;20141017;1765;1397;12592
62189;43;3;20141001;1139;1321;4827
62190;5092;3;20141016;582;991;11858
62191;9422;48;20141016;1690;1501;8462
62192;9646;3;20141016;743;771;5906
62193;9600;34;20141016;1084;1254;10773
62194;5092;3;20141017;749;1766;2303
62195;8304;3;20141016;1448;1439;15772
62196;644;3;20141017;733;1384;6322
62197;2548;3;20141017;1655;1778;1813
62198;2798;3;20141017;383;632;8021
62199;19;3;20141017;1867;193;4294
62200;9164;3;20141017;876;756;3759
62201;1269;1;20141003;1336;1834;10203
62202;8795;3;20141016;148;563;12022
62203;9650;5;20141007;986;1160;527
62204;9651;5;20141017;745;1273;6735
62205;361;5;20141016;1358;1194;2522
62206;6457;5;20141016;620;161;13659
62207;1262;5;20141016;382;1021;1961
62208;987;5;20141016;481;1609;10166
62209;7579;6;20141007;1843;859;2525
62210;1772;1;20141018;1132;1737;22789
62211;9049;6;20141006;405;189;8396
62212;7329;59;20141016;1773;156;16317
62213;9652;1;20141016;398;1503;15617
62214;7866;6;20141016;964;444;7594
62215;9653;59;20141030;952;1923;8937
62216;6447;6;20141017;1547;440;3641
62217;249;6;20141030;834;53;5671
62218;8350;6;20141018;1912;1437;8830
62219;1388;6;20141019;384;700;7175
62220;989;6;20141023;1299;1017;8815
62221;2690;6;20141025;1439;1361;5119
62222;628;6;20141101;1275;1461;2504
62223;694;6;20141111;244;1771;2574
62224;5820;29;20141016;942;1387;13605
62225;1830;6;20141016;313;665;3837
62226;161;6;20141016;163;642;6542
62227;9654;46;20141016;48;1372;9994
62228;9158;1;20141016;415;1756;11226
62229;3271;4;20141017;614;777;1956
62230;9218;4;20141017;697;1475;8319
62231;6091;4;20141017;1393;173;2942
62232;380;4;20141017;1793;106;2743
62233;4962;4;20141016;1888;63;8659
62234;2532;4;20141016;1560;773;5255
62235;2661;4;20141016;187;839;2512
62236;9446;5;20141016;1658;1324;13909
62237;9655;20;20141016;447;68;5631
62238;7327;29;20141018;1232;665;2007
62239;8705;36;20141019;1499;1184;7018
62240;9657;7;20141016;897;937;10280
62241;1388;67;20141016;991;1805;11473
62242;7386;67;20141016;706;1145;18675
62243;8307;6;20141016;54;1114;3374
62244;3962;5;20141016;210;1733;2487
62245;763;67;20141016;1320;1689;4828
62246;9207;6;20141016;59;1044;2778
62247;9658;67;20141016;1922;1423;4672
62248;3771;67;20141016;1835;688;3288
62249;7032;67;20141016;41;984;1341
62250;3366;59;20141021;1613;1608;3810
62251;4839;59;20141020;1562;27;1002
62252;6263;59;20141006;348;435;2508
62253;1540;59;20141002;1544;1873;16484
62254;6423;59;20141018;1963;1024;3023
62255;2896;59;20141017;279;1060;22506
62256;5152;59;20141020;1459;129;2384
62257;9639;59;20141015;1871;1504;2425
62258;6288;59;20141018;1992;1012;2467
62259;8876;65;20141001;8;1707;1143
62260;1658;65;20141001;663;1221;2600
62261;8875;65;20141001;1146;1952;1768
62262;5344;65;20141001;1302;18;1054
62263;8873;66;20141015;1129;626;2053
62264;5820;66;20141015;239;786;4935
62265;1114;1;20141009;1867;538;12177
62266;9659;1;20141009;295;1362;8140
62267;957;5;20141010;542;935;4472
62268;1722;1;20141009;1599;839;3266
62269;9435;59;20141023;1380;484;5531
62270;30;1;20141022;852;1349;5005
62271;1121;1;20141022;1337;1181;5357
62272;2794;1;20141023;1282;646;3606
62273;5877;1;20141022;601;1196;5896
62274;226;1;20141023;1566;1752;15972
62275;108;1;20141022;207;1832;5060
62276;8255;7;20141023;1475;303;14558
62277;79;1;20141022;1174;543;2393
62278;5134;1;20141022;744;1775;1291
62279;9660;1;20141011;1512;433;10441
62280;9661;67;20141023;926;908;23096
62281;6037;7;20141023;925;632;9554
62282;9662;52;20141023;1016;679;14969
62283;9663;35;20141023;1633;842;7432
62284;3192;35;20141023;1760;1725;4855
62285;1357;3;20141023;368;705;2168
62286;1372;36;20141010;563;1249;9585
62287;2058;1;20141010;594;471;6248
62288;19;48;20141022;362;1605;9280
62289;644;1;20141009;766;975;10261
62290;2548;3;20141023;1342;727;8503
62291;8401;3;20141009;671;1870;3547
62292;9467;3;20141009;1711;1362;3589
62293;9664;7;20141023;1918;887;8106
62294;1372;36;20141023;1280;174;25418
62295;5663;3;20141023;1270;1028;10480
62296;154;3;20141023;244;1801;6253
62297;2798;3;20141023;845;1093;1823
62298;8235;5;20141023;269;1265;10827
62299;9086;3;20141023;99;1814;7743
62300;9665;5;20141010;1565;1967;555
62301;361;5;20141023;1462;931;2127
62302;589;5;20141023;1567;286;1702
62303;1549;5;20141013;1186;1390;791
62304;2011;5;20141023;893;1819;4579
62305;6684;5;20141023;1632;869;6025
62306;4427;5;20141023;13;1139;6630
62307;1830;6;20141014;975;1574;14555
62308;1336;6;20141009;1062;402;11671
62309;1384;4;20141023;131;1382;7909
62310;6447;59;20141023;1549;1508;8854
62311;4440;5;20141023;1642;674;11373
62312;9667;6;20141023;886;728;9787
62313;81;4;20141023;1150;1601;2576
62314;3615;3;20141023;1895;585;7248
62315;9517;4;20141023;21;1379;6011
62316;186;4;20141023;1417;1878;3649
62317;6037;4;20141023;1340;284;2805
62318;5084;4;20141023;1932;1792;1375
62319;411;4;20141023;81;327;2946
62320;248;4;20141023;332;218;5085
62321;161;4;20141023;391;1871;3938
62322;6419;4;20141023;1982;1840;3216
62323;6132;4;20141023;1262;60;8370
62324;886;4;20141023;1029;620;9860
62325;1039;4;20141023;534;821;2540
62326;1384;4;20141023;1766;523;3550
62327;8735;7;20141010;1374;67;4296
62328;9668;58;20141023;2;1003;7192
62329;9669;58;20141023;969;1;3232
62330;920;36;20141023;176;1107;10278
62331;9670;7;20141023;1646;1657;6276
62332;7072;29;20141023;994;406;9195
62333;5051;36;20141104;132;344;4977
62334;5580;8;20141023;284;1823;3069
62335;1242;8;20141023;1442;1763;2934
62336;9671;62;20141023;1182;450;5091
62337;9672;62;20141023;775;1221;5440
62338;7249;62;20141023;655;136;5802
62339;9673;62;20141023;24;299;8634
62340;5443;62;20141023;1765;901;12930
62341;9174;12;20141023;1240;427;4070
62342;9359;67;20141022;544;1261;4601
62343;3962;67;20141022;121;1068;3450
62344;8307;6;20141010;1653;1846;9377
62345;9207;67;20141009;1380;1109;8205
62346;763;67;20141022;1408;400;2576
62347;1408;3;20141023;663;1634;5572
62348;1384;67;20141028;1408;1860;6246
62349;6731;67;20141023;103;1107;1673
62350;7386;7;20141023;1955;352;4709
62351;9674;67;20141024;1045;457;4560
62352;9207;67;20141023;1585;1912;4708
62353;2859;67;20141023;617;1311;1931
62354;3771;67;20141023;1490;1757;5086
62355;9678;67;20141023;488;1182;7400
62356;3366;59;20141028;1177;161;3873
62357;4839;59;20141022;1743;1925;1026
62358;3898;59;20141027;1355;94;21824
62359;6423;59;20141025;194;550;3051
62360;5152;59;20141027;99;191;2349
62361;8939;59;20141022;1731;920;2558
62362;6288;59;20141025;1793;1004;1835
62363;8875;65;20141009;337;1048;1839
62364;8876;65;20141009;472;289;741
62365;3747;65;20141009;836;1194;2495
62366;5344;65;20141009;1891;1101;1274
62367;6876;59;20141029;977;478;4762
62368;5134;59;20141022;1867;56;2371
62369;8873;66;20141022;1854;1946;2113
62370;1269;5;20141016;949;686;10735
62371;1;1;20141019;909;1885;9958
62372;9679;3;20141030;1187;65;6623
62373;4955;1;20141018;802;522;12769
62374;2916;1;20141021;555;1408;8834
62375;8616;1;20141030;389;64;4417
62376;9680;29;20141030;1973;402;5438
62377;30;1;20141030;346;1689;5261
62378;9681;1;20141030;1977;1675;9704
62379;6959;1;20141030;1180;453;725
62380;1311;1;20141030;438;1248;4878
62381;3244;1;20141030;483;1643;4879
62382;9682;1;20141030;344;415;9521
62383;1722;1;20141016;870;580;3258
62384;5134;1;20141030;873;1273;1275
62385;9683;5;20141030;569;1421;38256
62386;9684;1;20141030;332;1542;9059
62387;7287;5;20141030;1113;1865;15384
62388;12;34;20141018;1150;598;10551
62389;8226;35;20141030;884;312;2475
62390;1357;3;20141030;508;1012;2134
62391;6520;3;20141030;1259;1768;15856
62392;7336;12;20141030;169;217;5991
62393;9164;1;20141017;210;772;8244
62394;1635;3;20141030;1899;94;5951
62395;9600;3;20141030;371;1405;10878
62396;154;3;20141030;1335;404;7122
62397;9686;3;20141030;1559;846;7506
62398;263;3;20141030;817;17;7642
62399;1494;3;20141030;1387;923;5603
62400;7328;3;20141030;224;1890;8446
